,Country,Total Cases,New Cases,Total Deaths,Region,ref,date,New Deaths,Total Recovered,Serious_Critical,ActiveCases,Tot Cases/1M pop,Tot Deaths/1M pop,Deaths/1M pop,Reported1st case
2851,Denmark,977,63,4,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,18,972,168.7,,,
2852,Japan,878,45,29,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,144,41,705,6.9,,,
2853,Diamond Princess,696,,7,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,456,15,233,,,,
2855,Canada,598,157,8,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,4,12,1,578,15.8,,,
2876,Thailand,177,30,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,41,1,135,2.5,,,
2836,China,80881,,3226,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,68724,3226,8931,56.2,,,
2878,Saudi Arabia,171,38,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,6,,165,4.9,,,
2901,Vietnam,66,5,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,16,,50,0.7,,,
2902,Colombia,65,11,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,,64,1.3,,,
2903,Algeria,61,1,5,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,10,,46,1.4,,,
2904,Latvia,60,26,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,,59,31.8,,,
2905,Brunei,56,2,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,1,56,,,,
2906,Albania,55,4,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,2,54,19.1,,,
2877,Indonesia,172,38,7,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,2,9,,156,0.6,,,
2908,Costa Rica,50,9,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,3,50,9.8,,,
2909,Cyprus,49,3,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,1,49,40.6,,,
2910,Jordan,48,19,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,,47,4.7,,,
2911,Faeroe Islands,47,29,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,,47,,,,
2912,Morocco,44,7,2,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,1,1,41,1.2,,,
2913,Sri Lanka,44,16,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,,43,2.1,,,
2914,Palestine,41,2,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,,41,8,,,
2915,Andorra,39,25,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,,38,,,,
2916,Malta,38,8,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,2,,36,,,,
2917,Belarus,36,,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,3,,33,3.8,,,
2900,Croatia,69,12,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,5,,64,16.8,,,
2899,Panama,69,,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,7,68,16,,,
2907,Hungary,50,11,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,2,,47,5.2,,,
2897,Taiwan,77,10,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,20,,56,3.2,,,
2898,Serbia,72,15,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,4,71,8.2,,,
2880,Iraq,154,21,11,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,41,,102,3.8,,,
2881,India,143,14,3,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,14,,126,0.1,,,
2882,Luxembourg,140,59,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,1,139,,,,
2883,Kuwait,130,7,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,12,4,118,30.4,,,
2884,Lebanon,124,15,4,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,4,3,116,18.2,,,
2885,San Marino,119,10,11,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,2,4,11,104,,,,
2886,Peru,117,31,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,8,116,3.5,,,
2887,Russia,114,21,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,8,,106,0.8,,,
2879,Hong Kong,168,13,4,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,81,4,83,22.4,,,
2889,Ecuador,111,53,2,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,2,109,6.3,,,
2890,Turkey,98,51,1,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,1,,,97,1.2,,,
2891,Slovakia,97,25,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,2,97,17.8,,,
2892,South Africa,85,21,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,,85,1.4,,,
2893,Mexico,82,29,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,4,1,78,0.6,,,
2894,Bulgaria,81,19,2,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,,,79,11.7,,,
2895,Argentina,79,14,2,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,3,1,74,1.7,,,
2896,Armenia,78,26,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,1,2,77,26.3,,,
2888,UAE,113,15,,,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,17/03/2020,,26,2,87,11.4,,,
3115,Paraguay,9,1,,,,18/03/2020,,,1,9,1,,,
3114,Monaco,9,,,,,18/03/2020,,,,9,229,,,
3110,French Guiana,11,,,,,18/03/2020,,,,11,37,,,
3112,Bangladesh,10,2,,,,18/03/2020,,3,,7,0.06,,,
3111,Uzbekistan,11,3,,,,18/03/2020,,,,11,0.3,,,
3116,Réunion,9,,,,,18/03/2020,,,,9,10,,,
3113,Cameroon,10,5,,,,18/03/2020,,,,10,0.4,,,
3117,Guatemala,8,,1,,,18/03/2020,,,,7,0.4,,,
3121,Ghana,7,1,,,,18/03/2020,,,,7,0.2,,,
3119,Guyana,7,,1,,,18/03/2020,,,,6,9,,,
3120,Cuba,7,3,,,,18/03/2020,,,,7,0.6,,,
3122,Rwanda,7,,,,,18/03/2020,,,,7,0.5,,,
3123,Channel Islands,6,,,,,18/03/2020,,,,6,35,,,
3124,Ethiopia,6,1,,,,18/03/2020,,,,6,0.05,,,
3125,Guam,5,2,,,,18/03/2020,,,,5,30,,,
3126,Mongolia,5,1,,,,18/03/2020,,,,5,2,,,
3118,Honduras,8,2,,,,18/03/2020,,,,8,0.8,,,
3109,Bolivia,12,1,,,,18/03/2020,,,,12,1,,,
3089,Cambodia,33,21,,,,18/03/2020,,1,,32,2,,,
3107,Jamaica,13,1,,,,18/03/2020,,2,,11,4,,,
3127,Puerto Rico,5,,,,,18/03/2020,,,,5,2,,,
3090,Oman,33,9,,,,18/03/2020,,12,,21,6,,,
3091,Kazakhstan,33,23,,,,18/03/2020,,,,33,2,,,
3092,Venezuela,33,16,,,,18/03/2020,,,,33,1,,,
3093,North Macedonia,31,7,,,,18/03/2020,,1,1,30,15,,,
3094,Moldova,30,1,,,,18/03/2020,,1,1,29,7,,,
3095,Senegal,27,,,,,18/03/2020,,2,,25,2,,,
3096,Tunisia,27,3,,,,18/03/2020,,1,2,26,2,,,
3108,Maldives,13,,,,,18/03/2020,,,,13,24,,,
3097,Lithuania,26,8,,,,18/03/2020,,1,1,25,10,,,
3099,Dominican Republic,21,,1,,,18/03/2020,,,,20,2,,,
3100,New Zealand,20,12,,,,18/03/2020,,,,20,4,,,
3101,Liechtenstein,19,12,,,,18/03/2020,,,,19,498,,,
3102,Guadeloupe,18,12,,,,18/03/2020,,,,18,45,,,
3103,Martinique,15,,1,,,18/03/2020,,,,14,40,,,
3104,Burkina Faso,15,,,,,18/03/2020,,,,15,0.7,,,
3105,Ukraine,14,7,2,,,18/03/2020,1,,,12,0.3,,,
3106,Macao,13,1,,,,18/03/2020,,10,,3,20,,,
3098,Afghanistan,22,1,,,https://web.archive.org/web/20200318/https://www.worldometers.info/coronavirus/,18/03/2020,,1,,21,0.6,,,
3128,Trinidad and Tobago,5,1,,,,18/03/2020,,,,5,4,,,
3149,Sudan,1,,1,,,18/03/2020,,,,0,0.02,,,
3130,Kenya,4,1,,,,18/03/2020,,,,4,0.07,,,
3154,Bhutan,1,,,,,18/03/2020,,,,1,1,,,
3155,CAR,1,,,,,18/03/2020,,,,1,0.2,,,
3156,Congo,1,,,,,18/03/2020,,,,1,0.2,,,
3157,Equatorial Guinea,1,,,,,18/03/2020,,,,1,0.7,,,
3158,Gambia,1,1,,,,18/03/2020,,,,1,0.4,,,
3159,Greenland,1,,,,,18/03/2020,,,,1,18,,,
3160,Guinea,1,,,,,18/03/2020,,,,1,0.08,,,
3161,Vatican City,1,,,,,18/03/2020,,,,1,1248,,,
3162,Mauritania,1,,,,,18/03/2020,,,,1,0.2,,,
3163,St. Vincent Grenadines,1,,,,,18/03/2020,,,,1,9,,,
3164,Somalia,1,,,,,18/03/2020,,,,1,0.06,,,
3165,Suriname,1,,,,,18/03/2020,,,,1,2,,,
3166,Eswatini,1,,,,,18/03/2020,,,,1,0.9,,,
3167,Tanzania,1,,,,,18/03/2020,,,,1,0.02,,,
3168,Togo,1,,,,,18/03/2020,,,,1,0.1,,,
3087,Georgia,34,1,,,,18/03/2020,,1,1,33,9,,,
3153,Benin,1,,,,,18/03/2020,,,,1,0.08,,,
3152,Bahamas,1,,,,,18/03/2020,,,,1,3,,,
3151,Antigua and Barbuda,1,,,,,18/03/2020,,,,1,10,,,
3150,Nepal,1,,,,,18/03/2020,,1,,0,0.03,,,
3131,Seychelles,4,1,,,,18/03/2020,,,,4,41,,,
3132,Nigeria,3,1,,,,18/03/2020,,1,,2,0.01,,,
3133,Aruba,3,1,,,,18/03/2020,,,,3,28,,,
3134,Curaçao,3,1,,,,18/03/2020,,,,3,18,,,
3135,DRC,3,,,,,18/03/2020,,,,3,0.03,,,
3136,French Polynesia,3,,,,,18/03/2020,,,,3,11,,,
3137,Gabon,3,2,,,,18/03/2020,,,,3,1,,,
3138,Gibraltar,3,,,,,18/03/2020,,2,,1,89,,,
3129,Ivory Coast,4,,,,,18/03/2020,,,,4,0.2,,,
3139,Mayotte,3,1,,,,18/03/2020,,,,3,11,,,
3141,Barbados,2,2,,,,18/03/2020,,,,2,7,,,
3142,Liberia,2,1,,,,18/03/2020,,,,2,0.4,,,
3143,Montenegro,2,2,,,,18/03/2020,,,,2,3,,,
3144,Namibia,2,,,,,18/03/2020,,,,2,0.8,,,
3145,Saint Lucia,2,,,,,18/03/2020,,,,2,11,,,
3146,Saint Martin,2,,,,,18/03/2020,,,,2,52,,,
3147,U.S. Virgin Islands,2,1,,,,18/03/2020,,,,2,19,,,
3148,Cayman Islands,1,,1,,,18/03/2020,,,,0,15,,,
3140,St. Barth,3,,,,,18/03/2020,,,,3,304,,,
3086,Azerbaijan,34,9,1,,,18/03/2020,,6,,27,3,,,
3088,Bosnia and Herzegovina,34,9,,,,18/03/2020,,2,,32,10,,,
3084,Malta,38,8,,,,18/03/2020,,2,,36,86,,,
3025,Qatar,442,3,,,,18/03/2020,,4,,438,153,,,
3026,Czechia,434,90,,,,18/03/2020,,3,2,431,41,,,
3027,Greece,387,35,5,,,18/03/2020,1,14,11,368,37,,,
3028,Brazil,346,112,1,,,18/03/2020,1,2,18,343,2,,,
3029,Israel,337,39,,,,18/03/2020,,11,5,326,39,,,
3030,Finland,322,44,,,,18/03/2020,,10,2,312,58,,,
3031,Ireland,292,69,2,,,18/03/2020,,5,6,285,59,,,
3032,Slovenia,275,22,1,,,18/03/2020,,,4,274,132,,,
3033,Singapore,266,23,,,,18/03/2020,,114,14,152,45,,,
3034,Iceland,247,48,,,,18/03/2020,,5,1,242,724,,,
3035,Pakistan,247,63,,,,18/03/2020,,2,,245,1,,,
3036,Bahrain,241,13,1,,,18/03/2020,,88,3,152,142,,,
3037,Poland,238,61,5,,,18/03/2020,1,1,3,232,6,,,
3038,Estonia,225,20,,,,18/03/2020,,1,,224,170,,,
3039,Romania,217,49,,,,18/03/2020,,19,5,198,11,,,
3040,Chile,201,45,,,,18/03/2020,,,3,201,11,,,
3041,Egypt,196,30,6,,,18/03/2020,2,26,,164,2,,,
3024,Portugal,448,117,1,,,18/03/2020,,3,18,444,44,,,
3022,Canada,598,157,8,,,18/03/2020,4,12,1,578,16,,,
3021,Malaysia,673,107,2,,,18/03/2020,2,49,10,622,21,,,
3020,Diamond Princess,712,,7,,,18/03/2020,,456,14,249,,,,
3085,Belarus,36,,,,,18/03/2020,,3,,33,4,,,
3003,China,80894,13,3237,,,18/03/2020,11,69614,2622,8043,56,,,
3004,Italy,31506,3,2503,,,18/03/2020,345,2941,2060,26062,521,,,
3005,Iran,16169,1,988,,,18/03/2020,135,5389,,9792,193,,,
3006,Spain,11826,1,533,,,18/03/2020,191,1028,563,10265,253,,,
3007,Germany,9367,2,26,,,18/03/2020,9,67,2,9274,112,,,
3008,S. Korea,8320,84,81,,,18/03/2020,6,1401,59,6838,162,,,
3009,France,7730,1,175,,,18/03/2020,27,602,699,6953,118,,,
3042,Philippines,187,45,14,,,18/03/2020,2,4,1,169,2,,,
3010,USA,6411,1,109,,,18/03/2020,23,106,12,6196,19,,,
3012,UK,1950,407,71,,,18/03/2020,16,65,20,1814,29,,,
3013,Netherlands,1705,292,43,,,18/03/2020,19,2,45,1660,100,,,
3014,Norway,1471,123,3,,,18/03/2020,,1,27,1467,271,,,
3015,Austria,1332,314,4,,,18/03/2020,1,9,12,1319,148,,,
3016,Belgium,1243,185,10,,,18/03/2020,,14,33,1219,107,,,
3017,Sweden,1196,75,8,,,18/03/2020,1,1,12,1187,118,,,
3018,Denmark,977,63,4,,,18/03/2020,,1,18,972,169,,,
3019,Japan,878,45,29,,,18/03/2020,1,144,41,705,7,,,
3011,Switzerland,2742,389,27,,,18/03/2020,8,15,,2700,317,,,
3043,Thailand,177,30,1,,,18/03/2020,,41,1,135,3,,,
3023,Australia,455,54,5,,,18/03/2020,,27,1,423,18,,,
3045,Saudi Arabia,171,38,,,,18/03/2020,,6,,165,5,,,
3067,Croatia,69,12,,,,18/03/2020,,5,,64,17,,,
3068,Vietnam,66,5,,,,18/03/2020,,16,,50,0.7,,,
3069,Colombia,65,11,,,,18/03/2020,,1,,64,1,,,
3070,Algeria,61,1,5,,,18/03/2020,1,10,,46,1,,,
3071,Latvia,60,26,,,,18/03/2020,,1,,59,32,,,
3072,Brunei,56,2,,,,18/03/2020,,,1,56,128,,,
3074,Hungary,50,11,1,,,18/03/2020,,2,,47,5,,,
3075,Costa Rica,50,9,,,,18/03/2020,,,3,50,10,,,
3076,Uruguay,50,21,,,,18/03/2020,,,,50,14,,,
3077,Cyprus,49,3,,,,18/03/2020,,,1,49,41,,,
3078,Jordan,48,19,,,,18/03/2020,,1,,47,5,,,
3079,Faeroe Islands,47,29,,,,18/03/2020,,,,47,962,,,
3080,Morocco,44,7,2,,,18/03/2020,1,1,1,41,1,,,
3081,Sri Lanka,44,16,,,,18/03/2020,,1,,43,2,,,
3082,Palestine,44,5,,,,18/03/2020,,,,44,9,,,
3083,Andorra,39,25,,,,18/03/2020,,1,,38,505,,,
3044,Indonesia,172,38,7,,,18/03/2020,2,9,,156,0.6,,,
3066,Panama,69,,1,,,18/03/2020,,,7,68,16,,,
3065,Serbia,72,15,,,,18/03/2020,,1,4,71,8,,,
3073,Albania,55,4,1,,,18/03/2020,,,2,54,19,,,
3046,Hong Kong,168,13,4,,,18/03/2020,,81,4,83,22,,,
3064,Taiwan,77,10,1,,,18/03/2020,,20,,56,3,,,
3047,Iraq,154,21,11,,,18/03/2020,1,41,,102,4,,,
3048,India,143,14,3,,,18/03/2020,1,14,,126,0.1,,,
3049,Luxembourg,140,59,1,,,18/03/2020,,,1,139,224,,,
3050,Kuwait,130,7,,,,18/03/2020,,12,4,118,30,,,
3051,Lebanon,124,15,4,,,18/03/2020,1,4,3,116,18,,,
3053,Peru,117,31,,,,18/03/2020,,1,8,116,4,,,
3054,Russia,114,21,,,,18/03/2020,,8,,106,0.8,,,
3055,UAE,113,15,,,,18/03/2020,,26,2,87,11,,,
3052,San Marino,119,10,11,,,18/03/2020,2,4,11,104,3507,,,
3063,Armenia,78,26,,,,18/03/2020,,1,2,77,26,,,
3057,Turkey,98,51,1,,,18/03/2020,1,,,97,1,,,
3058,Slovakia,97,25,,,,18/03/2020,,,2,97,18,,,
3059,South Africa,85,21,,,,18/03/2020,,,,85,1,,,
3060,Mexico,82,29,,,,18/03/2020,,4,1,78,0.6,,,
3061,Bulgaria,81,19,2,,,18/03/2020,,,,79,12,,,
3062,Argentina,79,14,2,,,18/03/2020,,3,1,74,2,,,
3056,Ecuador,111,53,2,,,18/03/2020,,,2,109,6,,,
3288,Guatemala,8,,1,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,0.4,,,
3287,Honduras,9,1,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,9,0.9,,,
3286,Ivory Coast,9,5,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,1,,8,0.3,,,
3282,Paraguay,11,2,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,1,11,2,,,
3284,Cuba,10,3,1,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,1,,,9,0.9,,,
3283,Rwanda,11,4,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,11,0.8,,,
3289,Nigeria,8,5,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,1,,7,0.04,,,
3285,Monaco,9,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,9,229,,,
3290,Gibraltar,8,5,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,2,,6,237,,,
3299,Mongolia,6,1,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,6,2,,,
3292,Montenegro,8,6,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,8,13,,,
3293,Channel Islands,7,1,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,40,,,
3294,DRC,7,4,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,0.08,,,
3295,Ghana,7,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,0.2,,,
3296,Kenya,7,3,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,0.1,,,
3297,Trinidad and Tobago,7,2,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,7,5,,,
3298,Ethiopia,6,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,6,0.05,,,
3281,Bolivia,12,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,12,1,,,
3291,Guam,8,3,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,8,47,,,
3280,Maldives,13,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,13,24,,,
3260,Kazakhstan,36,3,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,36,2,,,
3278,Réunion,14,5,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,14,16,,,
3300,Puerto Rico,6,1,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,6,2,,,
3259,Senegal,36,9,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,2,,34,2,,,
3261,Venezuela,36,3,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,36,1,,,
3262,Dominican Republic,34,13,2,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,1,,,32,3,,,
3263,Azerbaijan,34,,1,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,7,,26,3,,,
3264,Lithuania,34,8,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,1,1,33,12,,,
3265,Guadeloupe,33,15,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,33,82,,,
3266,Tunisia,29,2,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,1,2,28,2,,,
3279,Cameroon,13,3,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,13,0.5,,,
3267,Liechtenstein,28,9,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,28,734,,,
3270,Afghanistan,22,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,1,,21,0.6,,,
3271,New Zealand,20,,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,20,4,,,
3272,Uzbekistan,18,7,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,18,0.5,,,
3273,Macao,17,4,,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,10,,7,26,,,
3274,Ukraine,16,2,2,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,,,,14,0.4,,,
3275,Jamaica,15,2,1,,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,19/03/2020,1,2,,12,5,,,
